Andorra la Vella	_	Andorra	_	Andorra la Vella	_	3041563
Phulera	_	India	_	Rajasthan	_	1259744
Phulabani	_	India	_	Odisha	_	1259756
Phirangipuram	_	India	_	Andhra Pradesh	_	1259773
Phillaur	_	India	_	Punjab	_	1259775
Phek	_	India	_	Manipur	_	1259784
Phaphund	_	India	_	Uttar Pradesh	_	1259801
Phaltan	_	India	_	Maharashtra	_	1259811
Phalodi	_	India	_	Rajasthan	_	1259813
Phalauda	_	India	_	Uttar Pradesh	_	1259818
Phagwara	_	India	_	Punjab	_	1259827
Petlad	_	India	_	Gujarat	_	1259841
Perundurai	_	India	_	Tamil Nadu	_	1259855
Perumpavur	_	India	_	Kerala	_	1259857
Periyanayakkanpalaiyam	_	India	_	Tamil Nadu	_	1259878
Periyakulam	_	India	_	Tamil Nadu	_	1259879
Peravurani	_	India	_	Tamil Nadu	_	1259890
Peranampattu	_	India	_	Tamil Nadu	_	1259892
Perambalur	_	India	_	Tamil Nadu	_	1259896
Penukonda	_	India	_	Andhra Pradesh	_	1259905
Penugonda	_	India	_	Andhra Pradesh	_	1259907
Pennagaram	_	India	_	Tamil Nadu	_	1259916
Pennadam	_	India	_	Tamil Nadu	_	1259917
Pen	_	India	_	Maharashtra	_	1259931
Pehowa	_	India	_	Haryana	_	1259939
Peddapuram	_	India	_	Andhra Pradesh	_	1259954
Peddapalli	_	India	_	Telangana	_	1259961
Pedana	_	India	_	Andhra Pradesh	_	1259986
Payyannur	_	India	_	Kerala	_	1259994
Pawayan	_	India	_	Uttar Pradesh	_	1260003
Pavugada	_	India	_	Karnataka	_	1260014
Pauri	_	India	_	Uttarakhand	_	1260016
Pawni	_	India	_	Maharashtra	_	1260022
Patur	_	India	_	Maharashtra	_	1260035
Pattukkottai	_	India	_	Tamil Nadu	_	1260040
Patti	_	India	_	Punjab	_	1260045
Patnagarh	_	India	_	Odisha	_	1260082
Patna	_	India	_	Bihar	_	1260086
Patiala	_	India	_	Punjab	_	1260107
Pathri	_	India	_	Maharashtra	_	1260120
Patharia	_	India	_	Madhya Pradesh	_	1260129
Pathardih	_	India	_	Jharkhand	_	1260134
Pathardi	_	India	_	Maharashtra	_	1260135
Pathankot	_	India	_	Punjab	_	1260137
Pathanamthitta	_	India	_	Kerala	_	1260138
Pathalgaon	_	India	_	Chhattisgarh	_	1260141
Pataudi	_	India	_	Haryana	_	1260156
Patancheru	_	India	_	Telangana	_	1260168
Patan	_	India	_	Gujarat	_	1260173
Patamundai	_	India	_	Odisha	_	1260178
Pasighat	_	India	_	Arunachal Pradesh	_	1260206
Pasan	_	India	_	Chhattisgarh	_	1260210
Parvatsar	_	India	_	Rajasthan	_	1260221
Parvatipuram	_	India	_	Andhra Pradesh	_	1260222
Partur	_	India	_	Maharashtra	_	1260228
Parola	_	India	_	Maharashtra	_	1260274
Parli Vaijnath	_	India	_	Maharashtra	_	1260290
Parlakimidi	_	India	_	Andhra Pradesh	_	1260296
Pariyapuram	_	India	_	Kerala	_	1260304
Parichhatgarh	_	India	_	Uttar Pradesh	_	1260313
Pardi	_	India	_	Gujarat	_	1260335
Parbhani	_	India	_	Maharashtra	_	1260341
Paravur	_	India	_	Kerala	_	1260354
Parasia	_	India	_	Madhya Pradesh	_	1260368
Paramagudi	_	India	_	Tamil Nadu	_	1260387
Paradip Garh	_	India	_	Odisha	_	1260393
Pappinissheri	_	India	_	Kerala	_	1260406
Papanasam	_	India	_	Tamil Nadu	_	1260417
Paonta Sahib	_	India	_	Himachal Pradesh	_	1260421
Panvel	_	India	_	Maharashtra	_	1260434
Panruti	_	India	_	Tamil Nadu	_	1260448
Panna	_	India	_	Madhya Pradesh	_	1260454
Panmana	_	India	_	Kerala	_	1260456
Panipat	_	India	_	Haryana	_	1260476
Panihati	_	India	_	West Bengal	_	1260482
Pandua	_	India	_	West Bengal	_	1260527
Pandhurna	_	India	_	Madhya Pradesh	_	1260543
Pandharpur	_	India	_	Maharashtra	_	1260546
French Rocks	_	India	_	Karnataka	_	1260553
Panaji	_	India	_	Goa	_	1260607
Panagar	_	India	_	Madhya Pradesh	_	1260612
Palwal	_	India	_	Haryana	_	1260637
Paloncha	_	India	_	Telangana	_	1260667
Palani	_	India	_	Tamil Nadu	_	1260671
Palmaner	_	India	_	Andhra Pradesh	_	1260674
Pallippatti	_	India	_	Tamil Nadu	_	1260681
Pallikondai	_	India	_	Tamil Nadu	_	1260685
Pallavaram	_	India	_	Tamil Nadu	_	1260692
Pallappatti	_	India	_	Tamil Nadu	_	1260694
Palladam	_	India	_	Tamil Nadu	_	1260697
Palkonda	_	India	_	Andhra Pradesh	_	1260702
Palitana	_	India	_	Gujarat	_	1260707
Palia Kalan	_	India	_	Uttar Pradesh	_	1260713
Pali	_	India	_	Rajasthan	_	1260716
Pali	_	India	_	Madhya Pradesh	_	1260718
Palakkad	_	India	_	Kerala	_	1260728
Palghar	_	India	_	Maharashtra	_	1260730
Palera	_	India	_	Madhya Pradesh	_	1260734
Palasa	_	India	_	Andhra Pradesh	_	1260771
Palanpur	_	India	_	Gujarat	_	1260777
Palakollu	_	India	_	Andhra Pradesh	_	1260792
Palakkodu	_	India	_	Tamil Nadu	_	1260793
Pakaur	_	India	_	Jharkhand	_	1260824
Pakala	_	India	_	Andhra Pradesh	_	1260830
Paithan	_	India	_	Maharashtra	_	1260833
Pahasu	_	India	_	Uttar Pradesh	_	1260868
Padrauna	_	India	_	Uttar Pradesh	_	1260909
Padra	_	India	_	Gujarat	_	1260911
Padmanabhapuram	_	India	_	Tamil Nadu	_	1260918
Padampur	_	India	_	Rajasthan	_	1260938
Padampur	_	India	_	Odisha	_	1260940
Padam	_	India	_	Kashmir	_	1260942
Pachperwa	_	India	_	Uttar Pradesh	_	1260954
Pachora	_	India	_	Maharashtra	_	1260959
Ottappalam	_	India	_	Kerala	_	1261008
Osmanabad	_	India	_	Maharashtra	_	1261012
Orai	_	India	_	Uttar Pradesh	_	1261039
Ongole	_	India	_	Andhra Pradesh	_	1261045
Okha	_	India	_	Gujarat	_	1261066
Ozar	_	India	_	Maharashtra	_	1261068
Obra	_	India	_	Uttar Pradesh	_	1261086
Nuzvid	_	India	_	Andhra Pradesh	_	1261110
Nurpur	_	India	_	Uttar Pradesh	_	1261122
Nowrangapur	_	India	_	Odisha	_	1261162
North Lakhimpur	_	India	_	Assam	_	1261181
North Guwahati	_	India	_	Assam	_	1261186
Nongstoin	_	India	_	Meghalaya	_	1261205
Nokha	_	India	_	Rajasthan	_	1261227
Nohar	_	India	_	Rajasthan	_	1261234
Noamundi	_	India	_	Jharkhand	_	1261242
Nizamabad	_	India	_	Telangana	_	1261258
Nirmali	_	India	_	Bihar	_	1261285
Nirmal	_	India	_	Telangana	_	1261288
Nipani	_	India	_	Maharashtra	_	1261309
Neem ka Thana	_	India	_	Rajasthan	_	1261342
Nimbahera	_	India	_	Rajasthan	_	1261369
Nimaparha	_	India	_	Odisha	_	1261375
Nimaj	_	India	_	Rajasthan	_	1261378
Nilokheri	_	India	_	Haryana	_	1261382
Nileshwar	_	India	_	Kerala	_	1261394
Nilanga	_	India	_	Maharashtra	_	1261396
Nilakottai	_	India	_	Tamil Nadu	_	1261401
Nilgiri	_	India	_	Odisha	_	1261402
Nihtaur	_	India	_	Uttar Pradesh	_	1261415
Nidadavole	_	India	_	Andhra Pradesh	_	1261446
Nichlaul	_	India	_	Uttar Pradesh	_	1261451
Neyyattinkara	_	India	_	Kerala	_	1261470
New Delhi	_	India	_	NCT	_	1261481
Neral	_	India	_	Maharashtra	_	1261512
Nepanagar	_	India	_	Madhya Pradesh	_	1261517
Nellore	_	India	_	Andhra Pradesh	_	1261529
Nellikkuppam	_	India	_	Tamil Nadu	_	1261532
Nelamangala	_	India	_	Karnataka	_	1261539
Nedumangad	_	India	_	Kerala	_	1261553
Nayudupeta	_	India	_	Andhra Pradesh	_	1261567
Nayagarh	_	India	_	Odisha	_	1261580
Nawashahr	_	India	_	Punjab	_	1261598
Nawalgarh	_	India	_	Rajasthan	_	1261613
Niwai	_	India	_	Rajasthan	_	1261614
Nawada	_	India	_	Bihar	_	1261631
Nawabganj	_	India	_	Uttar Pradesh	_	1261639
Nawabganj	_	India	_	Uttar Pradesh	_	1261641
Nawabganj	_	India	_	Uttar Pradesh	_	1261642
Nawa	_	India	_	Rajasthan	_	1261647
Navalgund	_	India	_	Karnataka	_	1261667
Navadwip	_	India	_	West Bengal	_	1261669
Nautanwa	_	India	_	Uttar Pradesh	_	1261672
Naugachhia	_	India	_	Bihar	_	1261696
Nattam	_	India	_	Tamil Nadu	_	1261705
Nathdwara	_	India	_	Rajasthan	_	1261711
Nasrullahganj	_	India	_	Madhya Pradesh	_	1261721
Nasriganj	_	India	_	Bihar	_	1261722
Naspur	_	India	_	Telangana	_	1261726
Nasirabad	_	India	_	Rajasthan	_	1261727
Nashik	_	India	_	Maharashtra	_	1261731
Narwar	_	India	_	Madhya Pradesh	_	1261736
Narwana	_	India	_	Haryana	_	1261739
Narsipatnam	_	India	_	Andhra Pradesh	_	1261748
Narsinghgarh	_	India	_	Madhya Pradesh	_	1261752
Narsimhapur	_	India	_	Madhya Pradesh	_	1261754
Narnaund	_	India	_	Haryana	_	1261771
Narnaul	_	India	_	Haryana	_	1261772
Nargund	_	India	_	Karnataka	_	1261800
Naregal	_	India	_	Karnataka	_	1261810
Narayanpet	_	India	_	Telangana	_	1261823
Narayangarh	_	India	_	Haryana	_	1261828
Naravarikuppam	_	India	_	Tamil Nadu	_	1261835
Naraura	_	India	_	Uttar Pradesh	_	1261837
Narauli	_	India	_	Uttar Pradesh	_	1261839
Narasaraopet	_	India	_	Andhra Pradesh	_	1261848
Narasapur	_	India	_	Andhra Pradesh	_	1261852
Narasannapeta	_	India	_	Andhra Pradesh	_	1261853
Naraini	_	India	_	Madhya Pradesh	_	1261871
Naraina	_	India	_	Rajasthan	_	1261872
Napasar	_	India	_	Rajasthan	_	1261882
Nanpara	_	India	_	Uttar Pradesh	_	1261901
Nanjangud	_	India	_	Karnataka	_	1261910
Nangloi Jat	_	India	_	NCT	_	1261913
Nangal Township	_	India	_	Punjab	_	1261922
Nandyal	_	India	_	Andhra Pradesh	_	1261927
Nandurbar	_	India	_	Maharashtra	_	1261931
Nandura Buzurg	_	India	_	Maharashtra	_	1261932
Nandikotkur	_	India	_	Andhra Pradesh	_	1261957
Nandigama	_	India	_	Andhra Pradesh	_	1261960
Nandgaon	_	India	_	Maharashtra	_	1261971
Nanded	_	India	_	Maharashtra	_	1261977
Nanauta	_	India	_	Uttar Pradesh	_	1261998
Namrup	_	India	_	Assam	_	1262013
Nambiyur	_	India	_	Tamil Nadu	_	1262034
Namakkal	_	India	_	Tamil Nadu	_	1262039
Namagiripettai	_	India	_	Tamil Nadu	_	1262040
Nalhati	_	India	_	West Bengal	_	1262065
Nalgonda	_	India	_	Telangana	_	1262067
Naldurg	_	India	_	Maharashtra	_	1262073
Nakur	_	India	_	Uttar Pradesh	_	1262089
Naksalbari	_	India	_	West Bengal	_	1262092
Nakodar	_	India	_	Punjab	_	1262097
Najibabad	_	India	_	Uttar Pradesh	_	1262109
Nainwa	_	India	_	Rajasthan	_	1262115
Nainpur	_	India	_	Madhya Pradesh	_	1262116
Naini Tal	_	India	_	Uttarakhand	_	1262117
Naihati	_	India	_	West Bengal	_	1262131
Nahorkatiya	_	India	_	Assam	_	1262140
Nahan	_	India	_	Himachal Pradesh	_	1262151
Nagpur	_	India	_	Maharashtra	_	1262180
Nagod	_	India	_	Madhya Pradesh	_	1262187
Nagina	_	India	_	Uttar Pradesh	_	1262200
Nagercoil	_	India	_	Tamil Nadu	_	1262204
Nagda	_	India	_	Madhya Pradesh	_	1262209
Nagaur	_	India	_	Rajasthan	_	1262216
Nagar Karnul	_	India	_	Telangana	_	1262230
Nagari	_	India	_	Andhra Pradesh	_	1262240
Nagar	_	India	_	Rajasthan	_	1262253
Nagappattinam	_	India	_	Tamil Nadu	_	1262260
Nagamangala	_	India	_	Karnataka	_	1262266
Naduvannur	_	India	_	Kerala	_	1262285
Nadiad	_	India	_	Gujarat	_	1262292
Nadbai	_	India	_	Rajasthan	_	1262296
Nadapuram	_	India	_	Kerala	_	1262302
Nabinagar	_	India	_	Bihar	_	1262318
Nabha	_	India	_	Punjab	_	1262319
Mysore	_	India	_	Karnataka	_	1262321
Muzaffarpur	_	India	_	Bihar	_	1262330
Muzaffarnagar	_	India	_	Uttar Pradesh	_	1262332
Muvattupula	_	India	_	Kerala	_	1262338
Muttupet	_	India	_	Tamil Nadu	_	1262346
Mussoorie	_	India	_	Uttarakhand	_	1262374
Musiri	_	India	_	Tamil Nadu	_	1262380
Mushabani	_	India	_	Jharkhand	_	1262382
Murwara	_	India	_	Madhya Pradesh	_	1262395
Murtajapur	_	India	_	Maharashtra	_	1262410
Murshidabad	_	India	_	West Bengal	_	1262412
Murliganj	_	India	_	Bihar	_	1262419
Morinda	_	India	_	Punjab	_	1262426
Murbad	_	India	_	Maharashtra	_	1262444
Muradnagar	_	India	_	Uttar Pradesh	_	1262453
Munnar	_	India	_	Kerala	_	1262463
Monghyr	_	India	_	Bihar	_	1262482
Mungeli	_	India	_	Chhattisgarh	_	1262484
Mungaoli	_	India	_	Madhya Pradesh	_	1262485
Mundwa	_	India	_	Rajasthan	_	1262491
Mundra	_	India	_	Gujarat	_	1262497
Mundgod	_	India	_	Karnataka	_	1262510
Mundargi	_	India	_	Karnataka	_	1262516
Multai	_	India	_	Madhya Pradesh	_	1262534
Mulki	_	India	_	Karnataka	_	1262546
Mulgund	_	India	_	Karnataka	_	1262553
Mulbagal	_	India	_	Karnataka	_	1262562
Muluppilagadu	_	India	_	Kerala	_	1262566
Mul	_	India	_	Maharashtra	_	1262574
Muktsar	_	India	_	Punjab	_	1262578
Mukher	_	India	_	Maharashtra	_	1262591
Mukerian	_	India	_	Punjab	_	1262596
Muhammadabad	_	India	_	Uttar Pradesh	_	1262624
Muhammadabad	_	India	_	Uttar Pradesh	_	1262625
Muhammadabad	_	India	_	Uttar Pradesh	_	1262626
Mughal Sarai	_	India	_	Uttar Pradesh	_	1262634
Mudkhed	_	India	_	Maharashtra	_	1262651
Mudhol	_	India	_	Karnataka	_	1262663
Mudgal	_	India	_	Karnataka	_	1262664
Muddebihal	_	India	_	Karnataka	_	1262669
Mudbidri	_	India	_	Karnataka	_	1262672
Mubarakpur	_	India	_	Uttar Pradesh	_	1262678
Mothihari	_	India	_	Bihar	_	1262710
Morwa	_	India	_	Gujarat	_	1262734
Morsi	_	India	_	Maharashtra	_	1262740
Morena	_	India	_	Madhya Pradesh	_	1262771
Morbi	_	India	_	Gujarat	_	1262775
Morar	_	India	_	Madhya Pradesh	_	1262783
Moram	_	India	_	Maharashtra	_	1262794
Moradabad	_	India	_	Uttar Pradesh	_	1262801
Mon	_	India	_	Nagaland	_	1262824
Mokokchung	_	India	_	Nagaland	_	1262843
Mokameh	_	India	_	Bihar	_	1262852
Moirang	_	India	_	Manipur	_	1262863
Moga	_	India	_	Punjab	_	1262951
Modasa	_	India	_	Gujarat	_	1262958
Misrikh	_	India	_	Uttar Pradesh	_	1262988
Mirzapur	_	India	_	Uttar Pradesh	_	1262995
Mirialguda	_	India	_	Telangana	_	1263012
Mirganj	_	India	_	Uttar Pradesh	_	1263015
Miranpur Katra	_	India	_	Uttar Pradesh	_	1263021
Miranpur	_	India	_	Uttar Pradesh	_	1263022
Minjur	_	India	_	Tamil Nadu	_	1263034
Milak	_	India	_	Uttar Pradesh	_	1263051
Mihona	_	India	_	Madhya Pradesh	_	1263057
Mhasvad	_	India	_	Maharashtra	_	1263083
Mettur	_	India	_	Tamil Nadu	_	1263101
Mettupalayam	_	India	_	Tamil Nadu	_	1263103
Merta	_	India	_	Rajasthan	_	1263120
Mendarda	_	India	_	Gujarat	_	1263142
Memari	_	India	_	West Bengal	_	1263148
Melur	_	India	_	Tamil Nadu	_	1263151
Mehndawal	_	India	_	Uttar Pradesh	_	1263185
Mehekar	_	India	_	Maharashtra	_	1263195
Meerut	_	India	_	Uttar Pradesh	_	1263214
Medinipur	_	India	_	West Bengal	_	1263220
Medak	_	India	_	Telangana	_	1263230
Mayiladuthurai	_	India	_	Tamil Nadu	_	1263247
Mayang imphal	_	India	_	Manipur	_	1263255
Mawana	_	India	_	Uttar Pradesh	_	1263275
Mavoor	_	India	_	Kerala	_	1263280
Mavelikara	_	India	_	Kerala	_	1263285
Maur	_	India	_	Punjab	_	1263293
Mauganj	_	India	_	Madhya Pradesh	_	1263300
Maudaha	_	India	_	Uttar Pradesh	_	1263303
Mau Aimma	_	India	_	Uttar Pradesh	_	1263306
Mau	_	India	_	Madhya Pradesh	_	1263309
Mau	_	India	_	Uttar Pradesh	_	1263311
Mattanur	_	India	_	Kerala	_	1263331
Mathura	_	India	_	Uttar Pradesh	_	1263364
Matabhanga	_	India	_	West Bengal	_	1263395
Masaurhi Buzurg	_	India	_	Bihar	_	1263427
Marmagao	_	India	_	Goa	_	1263494
Markapur	_	India	_	Andhra Pradesh	_	1263504
Mariani	_	India	_	Assam	_	1263522
Mariahu	_	India	_	Uttar Pradesh	_	1263523
Marhaura	_	India	_	Bihar	_	1263528
Margherita	_	India	_	Arunachal Pradesh	_	1263532
Marakkanam	_	India	_	Tamil Nadu	_	1263564
Marahra	_	India	_	Uttar Pradesh	_	1263567
Mapuca	_	India	_	Goa	_	1263580
Manwat	_	India	_	Maharashtra	_	1263591
Manvi	_	India	_	Karnataka	_	1263594
Manthani	_	India	_	Telangana	_	1263610
Mansa	_	India	_	Punjab	_	1263622
Mansa	_	India	_	Gujarat	_	1263623
Manoharpur	_	India	_	Rajasthan	_	1263649
Mannargudi	_	India	_	Tamil Nadu	_	1263659
Mannarakkat	_	India	_	Kerala	_	1263661
Manmad	_	India	_	Maharashtra	_	1263664
Mankachar	_	India	_	Meghalaya	_	1263678
Majalgaon	_	India	_	Maharashtra	_	1263684
Manjhanpur	_	India	_	Uttar Pradesh	_	1263691
Manjeri	_	India	_	Kerala	_	1263694
Manihari	_	India	_	Bihar	_	1263723
Maniar	_	India	_	Uttar Pradesh	_	1263730
Mangrul Pir	_	India	_	Maharashtra	_	1263744
Mangrol	_	India	_	Rajasthan	_	1263751
Mangrol	_	India	_	Gujarat	_	1263752
Manglaur	_	India	_	Uttarakhand	_	1263761
Mangalore	_	India	_	Karnataka	_	1263780
Mangaldai	_	India	_	Assam	_	1263787
Mangalagiri	_	India	_	Andhra Pradesh	_	1263797
Maner	_	India	_	Bihar	_	1263807
Mandya	_	India	_	Karnataka	_	1263814
Mandvi	_	India	_	Gujarat	_	1263824
Mandvi	_	India	_	Gujarat	_	1263826
Mandu	_	India	_	Madhya Pradesh	_	1263833
Mandsaur	_	India	_	Madhya Pradesh	_	1263834
Mandla	_	India	_	Madhya Pradesh	_	1263852
Mandi	_	India	_	Himachal Pradesh	_	1263862
Mandawar	_	India	_	Uttar Pradesh	_	1263879
Mandapeta	_	India	_	Andhra Pradesh	_	1263898
Mandapam	_	India	_	Tamil Nadu	_	1263900
Mandalgarh	_	India	_	Rajasthan	_	1263911
Mandal	_	India	_	Rajasthan	_	1263917
Mancheral	_	India	_	Telangana	_	1263936
Manawar	_	India	_	Madhya Pradesh	_	1263940
Manavadar	_	India	_	Gujarat	_	1263943
Manasa	_	India	_	Madhya Pradesh	_	1263949
Manapparai	_	India	_	Tamil Nadu	_	1263952
Manamadurai	_	India	_	Tamil Nadu	_	1263965
Manali	_	India	_	Tamil Nadu	_	1263968
Malvan	_	India	_	Maharashtra	_	1264007
Malur	_	India	_	Karnataka	_	1264010
Malpura	_	India	_	Rajasthan	_	1264032
Malpe	_	India	_	Karnataka	_	1264037
Mallasamudram	_	India	_	Tamil Nadu	_	1264047
Malkapur	_	India	_	Maharashtra	_	1264071
Malakanagiri	_	India	_	Odisha	_	1264075
Malihabad	_	India	_	Uttar Pradesh	_	1264085
Maler Kotla	_	India	_	Punjab	_	1264111
Malegaon	_	India	_	Maharashtra	_	1264115
Malavalli	_	India	_	Karnataka	_	1264136
Malaut	_	India	_	Punjab	_	1264138
Malappuram	_	India	_	Kerala	_	1264154
Makum	_	India	_	Assam	_	1264196
Maksi	_	India	_	Madhya Pradesh	_	1264198
Makrana	_	India	_	Rajasthan	_	1264206
Mairwa	_	India	_	Bihar	_	1264282
Mainpuri	_	India	_	Uttar Pradesh	_	1264292
Mainaguri	_	India	_	West Bengal	_	1264301
Maihar	_	India	_	Madhya Pradesh	_	1264317
Mahwah	_	India	_	Rajasthan	_	1264323
Mahudha	_	India	_	Gujarat	_	1264344
Maholi	_	India	_	Uttar Pradesh	_	1264356
Mahoba	_	India	_	Uttar Pradesh	_	1264359
Mahmudabad	_	India	_	Uttar Pradesh	_	1264363
Mahishadal	_	India	_	West Bengal	_	1264368
Mahgawan	_	India	_	Madhya Pradesh	_	1264383
Maheshwar	_	India	_	Madhya Pradesh	_	1264385
Mahendragarh	_	India	_	Haryana	_	1264395
Mahemdavad	_	India	_	Gujarat	_	1264398
Mahe	_	India	_	Kerala	_	1264403
Mahbubnagar	_	India	_	Telangana	_	1264407
Mahbubabad	_	India	_	Telangana	_	1264409
Mahasamund	_	India	_	Chhattisgarh	_	1264414
Maharaganj	_	India	_	Uttar Pradesh	_	1264433
Maharajgani	_	India	_	Bihar	_	1264436
Maham	_	India	_	Haryana	_	1264455
Mahalingpur	_	India	_	Karnataka	_	1264457
Mahad	_	India	_	Maharashtra	_	1264489
Maghar	_	India	_	Uttar Pradesh	_	1264504
Magadi	_	India	_	Karnataka	_	1264514
Madurantakam	_	India	_	Tamil Nadu	_	1264520
Madurai	_	India	_	Tamil Nadu	_	1264521
Madukkur	_	India	_	Tamil Nadu	_	1264523
Madukkarai	_	India	_	Tamil Nadu	_	1264524
Chennai	_	India	_	Tamil Nadu	_	1264527
Madikeri	_	India	_	Karnataka	_	1264540
Madhyamgram	_	India	_	West Bengal	_	1264543
Madhupur	_	India	_	Jharkhand	_	1264551
Maddagiri	_	India	_	Karnataka	_	1264553
Madhubani	_	India	_	Bihar	_	1264555
Madhipura	_	India	_	Bihar	_	1264570
Madgaon	_	India	_	Goa	_	1264588
Maddur	_	India	_	Karnataka	_	1264592
Madanapalle	_	India	_	Andhra Pradesh	_	1264621
Machilipatnam	_	India	_	Andhra Pradesh	_	1264637
Machhlishahr	_	India	_	Uttar Pradesh	_	1264643
Machhiwara	_	India	_	Punjab	_	1264644
Macherla	_	India	_	Andhra Pradesh	_	1264647
Lunglei	_	India	_	Mizoram	_	1264688
Lunavada	_	India	_	Gujarat	_	1264700
Ludhiana	_	India	_	Punjab	_	1264728
Lucknow	_	India	_	Uttar Pradesh	_	1264733
Luckeesarai	_	India	_	Bihar	_	1264735
Losal	_	India	_	Rajasthan	_	1264756
Loni	_	India	_	Uttar Pradesh	_	1264773
Lonavla	_	India	_	Maharashtra	_	1264793
Lonar	_	India	_	Maharashtra	_	1264794
Lohardaga	_	India	_	Jharkhand	_	1264839
Lingsugur	_	India	_	Karnataka	_	1264890
Limbdi	_	India	_	Gujarat	_	1264912
Leteri	_	India	_	Madhya Pradesh	_	1264949
Leh	_	India	_	Kashmir	_	1264976
Lawar Khas	_	India	_	Uttar Pradesh	_	1264989
Laungowal	_	India	_	Punjab	_	1265007
Latur	_	India	_	Maharashtra	_	1265014
Lathi	_	India	_	Gujarat	_	1265022
Latehar	_	India	_	Jharkhand	_	1265025
Lar	_	India	_	Uttar Pradesh	_	1265053
Lalsot	_	India	_	Rajasthan	_	1265143
Lalpur	_	India	_	Gujarat	_	1265150
Lalitpur	_	India	_	Uttar Pradesh	_	1265157
Lalgudi	_	India	_	Tamil Nadu	_	1265163
Lalgola	_	India	_	West Bengal	_	1265166
Lalganj	_	India	_	Uttar Pradesh	_	1265169
Lalganj	_	India	_	Bihar	_	1265170
Lakshmeshwar	_	India	_	Karnataka	_	1265201
Laksar	_	India	_	Uttarakhand	_	1265208
Lakhyabad	_	India	_	West Bengal	_	1265220
Lakhnadon	_	India	_	Madhya Pradesh	_	1265233
Lakhimpur	_	India	_	Uttar Pradesh	_	1265242
Lakheri	_	India	_	Rajasthan	_	1265246
Laharpur	_	India	_	Uttar Pradesh	_	1265310
Lahar	_	India	_	Madhya Pradesh	_	1265311
Ladwa	_	India	_	Haryana	_	1265323
Ladnun	_	India	_	Rajasthan	_	1265331
Lachhmangarh Sikar	_	India	_	Rajasthan	_	1265354
Kuzhithurai	_	India	_	Tamil Nadu	_	1265387
Koothanallur	_	India	_	Tamil Nadu	_	1265400
Kuttampuzha	_	India	_	Kerala	_	1265401
Kutiyana	_	India	_	Gujarat	_	1265415
Kutiatodu	_	India	_	Kerala	_	1265418
Kushtagi	_	India	_	Karnataka	_	1265446
Kurinjippadi	_	India	_	Tamil Nadu	_	1265504
Kurduvadi	_	India	_	Maharashtra	_	1265521
Kurandvad	_	India	_	Maharashtra	_	1265539
Kuppam	_	India	_	Andhra Pradesh	_	1265555
Kunnamkulam	_	India	_	Kerala	_	1265579
Kunnamangalam	_	India	_	Kerala	_	1265580
Kunigal	_	India	_	Karnataka	_	1265591
Kundla	_	India	_	Gujarat	_	1265605
Kundgol	_	India	_	Karnataka	_	1265607
Kundarkhi	_	India	_	Uttar Pradesh	_	1265613
Kunda	_	India	_	Uttar Pradesh	_	1265632
Kumta	_	India	_	Karnataka	_	1265645
Kumher	_	India	_	Rajasthan	_	1265655
Kumhari	_	India	_	Chhattisgarh	_	1265660
Kumbhraj	_	India	_	Madhya Pradesh	_	1265670
Kumbakonam	_	India	_	Tamil Nadu	_	1265683
Kulu	_	India	_	Himachal Pradesh	_	1265709
Kulti	_	India	_	West Bengal	_	1265711
Kulpahar	_	India	_	Uttar Pradesh	_	1265716
Kulittalai	_	India	_	Tamil Nadu	_	1265723
Kulgam	_	India	_	Kashmir	_	1265734
Kukshi	_	India	_	Madhya Pradesh	_	1265752
Kukatpalli	_	India	_	Telangana	_	1265767
Kuju	_	India	_	Jharkhand	_	1265773
Kudligi	_	India	_	Karnataka	_	1265795
Kudachi	_	India	_	Karnataka	_	1265811
Kuchera	_	India	_	Rajasthan	_	1265821
Kuchaman	_	India	_	Rajasthan	_	1265828
Kuchaiburi	_	India	_	Odisha	_	1265830
Krishnarajpet	_	India	_	Karnataka	_	1265852
Krishnanagar	_	India	_	West Bengal	_	1265859
Krishnagiri	_	India	_	Tamil Nadu	_	1265863
Kozhikode	_	India	_	Kerala	_	1265873
Koynanagar	_	India	_	Maharashtra	_	1265881
Kovvur	_	India	_	Andhra Pradesh	_	1265886
Kovur	_	India	_	Andhra Pradesh	_	1265888
Kovilpatti	_	India	_	Tamil Nadu	_	1265891
Kotturu	_	India	_	Karnataka	_	1265905
Kottayam	_	India	_	Kerala	_	1265911
Kottagudem	_	India	_	Telangana	_	1265938
Kotputli	_	India	_	Rajasthan	_	1265961
Kotma	_	India	_	Madhya Pradesh	_	1265964
Kotdwara	_	India	_	Uttarakhand	_	1266014
Kotaparh	_	India	_	Chhattisgarh	_	1266029
Kotamangalam	_	India	_	Kerala	_	1266031
Kotagiri	_	India	_	Tamil Nadu	_	1266038
Kota	_	India	_	Rajasthan	_	1266049
Kota	_	India	_	Chhattisgarh	_	1266051
Kosigi	_	India	_	Andhra Pradesh	_	1266070
Kosi	_	India	_	Uttar Pradesh	_	1266073
Kosamba	_	India	_	Gujarat	_	1266087
Korwai	_	India	_	Madhya Pradesh	_	1266092
Koregaon	_	India	_	Maharashtra	_	1266116
Korba	_	India	_	Chhattisgarh	_	1266122
Koratla	_	India	_	Telangana	_	1266124
Koraput	_	India	_	Odisha	_	1266128
Koppal	_	India	_	Karnataka	_	1266154
Kopargaon	_	India	_	Maharashtra	_	1266162
